district,district_en,community,title,layout,bedrooms,area_sqm,orientation,decoration,decoration_en,floor_level,floor_level_en,total_floors,build_year,property_age,building_type,building_type_en,total_price_wan,total_price_yuan,unit_price_yuan_sqm,tags,listing_url
huangpu,Huangpu,德昌公寓,德昌公寓高层两房，税费低，客厅 两房朝南！,2室2厅,2.0,122.68,南,简装,Basic Furnished,高,High,18.0,2000.0,25.0,板楼,Slab,1150.0,11500000.0,93740.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114093238.html
huangpu,Huangpu,黄浦众鑫城,新天地一路之隔，纯人车分流，楼下双轨交汇，配套齐全,3室2厅,3.0,145.18,南,精装,Fully Furnished,高,High,29.0,2002.0,23.0,板楼,Slab,1699.0,16990000.0,117028.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114072203.html
huangpu,Huangpu,东方苑,小区位置好， 户型正气，双阳台，精装修，总价低。,2室2厅,2.0,104.16,南,精装,Fully Furnished,高,High,23.0,1998.0,27.0,板楼,Slab,999.0,9990000.0,95911.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112382462.html
huangpu,Huangpu,人民大楼,人民大楼 2室1厅 南,2室1厅,2.0,87.77,南,精装,Fully Furnished,高,High,17.0,1987.0,38.0,塔楼,Tower,838.0,8380000.0,95477.0,近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115404496.html
huangpu,Huangpu,人民大楼,全明户型、地铁口、电梯房、淮海路商圈,2室1厅,2.0,56.54,南,简装,Basic Furnished,中,Mid,17.0,1987.0,38.0,塔楼,Tower,630.0,6300000.0,111426.0,近地铁|VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107108734678.html
huangpu,Huangpu,桃源新村,大世界地铁口+百年淮海路+人广肩并肩+南北直通一室户,1室1厅,1.0,40.59,南,精装,Fully Furnished,低,Low,7.0,1997.0,28.0,板楼,Slab,520.0,5200000.0,128111.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107108650777.html
huangpu,Huangpu,东淮海公寓,双地铁、全南全明户型、小区车位充足、交通出行方便,3室2厅,3.0,114.85,南,精装,Fully Furnished,中,Mid,33.0,2003.0,22.0,,Unknown,1435.0,14350000.0,124946.0,近地铁|VR房源|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107109102375.html
huangpu,Huangpu,同兴大楼,人民广场板块，低总价，卖一套少一套，看房提前预约,1室0厅,1.0,19.92,北,精装,Fully Furnished,中,Mid,6.0,1980.0,45.0,板楼,Slab,280.0,2800000.0,140563.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112839941.html
huangpu,Huangpu,绿地海珀外滩2期,董家渡金融城中次新房，高区视野开阔，拎包可入住,2室2厅,2.0,117.66,南,精装,Fully Furnished,,Unknown,28.0,2023.0,2.0,板楼,Slab,2350.0,23500000.0,199729.0,近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107112338883.html
huangpu,Huangpu,绿地海珀外滩(一期),绿地智能高配，样板间售出，全南户型，层高3米6.可签,2室2厅,2.0,117.1,南,精装,Fully Furnished,,Unknown,31.0,2022.0,3.0,板楼,Slab,2388.0,23880000.0,203929.0,近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107109752978.html
huangpu,Huangpu,明日星城（一期）,明日星城（一期） 3房2卫全明户型,3室2厅,3.0,119.46,南,简装,Basic Furnished,低,Low,34.0,2002.0,23.0,板楼,Slab,1150.0,11500000.0,96267.0,近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107114131047.html
huangpu,Huangpu,鼎达公寓,精装修一梯两户 小区有车位可以出售,3室2厅,3.0,112.51,南 北,精装,Fully Furnished,中,Mid,7.0,1998.0,27.0,板楼,Slab,959.0,9590000.0,85237.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114703652.html
huangpu,Huangpu,南陆大厦,满五年唯/一+高区朝南+阳光好+电梯房+拎包入住,1室1厅,1.0,59.93,南,简装,Basic Furnished,中,Mid,25.0,1994.0,31.0,塔楼,Tower,458.0,4580000.0,76423.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115106737.html
huangpu,Huangpu,金外滩花园,外滩江景复式，看三件套，业主诚意出售，百万精装,5室2厅,5.0,232.86,南 北,精装,Fully Furnished,,Unknown,27.0,2006.0,19.0,板楼,Slab,3688.0,36880000.0,158379.0,近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107113660196.html
huangpu,Huangpu,泰康小区,近日月光商场，打浦桥地铁站，居住体验佳。,2室1厅,2.0,65.5,南 北,精装,Fully Furnished,中,Mid,6.0,1989.0,36.0,板楼,Slab,578.0,5780000.0,88245.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107106155321.html
huangpu,Huangpu,城信大厦,黄浦区内环内-精装全明南北通四房,4室2厅,4.0,142.1,南,精装,Fully Furnished,中,Mid,21.0,1998.0,27.0,塔楼,Tower,1398.0,13980000.0,98382.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107108400744.html
huangpu,Huangpu,融创外滩壹号院,后排+边套+高区+各维度皆优，无遮挡+保养好+价可低谈,4室3厅,4.0,293.0,南,精装,Fully Furnished,,Unknown,26.0,,,板楼,Slab,6200.0,62000000.0,211605.0,近地铁|VR房源,https://sh.lianjia.com/ershoufang/107112844630.html
huangpu,Huangpu,百溪公寓,刚装修的边套三房，厨房和洗手间都有窗，南北通风，亮,3室1厅,3.0,66.8,南 北,精装,Fully Furnished,中,Mid,7.0,1993.0,32.0,板楼,Slab,636.0,6360000.0,95210.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114995537.html
huangpu,Huangpu,北方公寓,新天地双南二房，全天采光，8/10双规交汇,2室1厅,2.0,52.9,南,精装,Fully Furnished,高,High,13.0,1985.0,40.0,塔楼,Tower,568.0,5680000.0,107373.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114209599.html
huangpu,Huangpu,滨江名人苑,高区江景，视野采光好，BfC旁温馨两房（有车位另算）,2室2厅,2.0,114.99,南 北,精装,Fully Furnished,,Unknown,31.0,2004.0,21.0,板楼,Slab,1390.0,13900000.0,120881.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107113818235.html
huangpu,Huangpu,曲圆,建国西路四开间洋房，有花园，设计师改建，花园350平,5室2厅,5.0,740.75,南,精装,Fully Furnished,低,Low,3.0,1996.0,29.0,板楼,Slab,19000.0,190000000.0,256497.0,近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107112134321.html
huangpu,Huangpu,新地大厦,内环内，俯瞰黄浦江，斥巨资装修，传世大宅,5室3厅,5.0,353.71,南 东南,精装,Fully Furnished,高,High,26.0,2000.0,25.0,塔楼,Tower,2600.0,26000000.0,73507.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115256466.html
huangpu,Huangpu,沧海苑,小区前排，两梯五户，双朝南户型，视野阳光无遮挡,3室2厅,3.0,96.28,南,简装,Basic Furnished,低,Low,18.0,2000.0,25.0,板楼,Slab,828.0,8280000.0,86000.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114619690.html
huangpu,Huangpu,市民新村(黄浦),产权一房，精装修，总价低，户型方正，双轨交通,1室0厅,1.0,29.89,南,简装,Basic Furnished,低,Low,7.0,1975.0,50.0,板楼,Slab,510.0,5100000.0,170626.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107110579873.html
huangpu,Huangpu,威海路163-169号,南京西路 人民广场 电梯全南户型 无遮挡,2室1厅,2.0,73.13,南,精装,Fully Furnished,中,Mid,8.0,1977.0,48.0,板楼,Slab,650.0,6500000.0,88883.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114626398.html
huangpu,Huangpu,阳光里(黄浦),业主诚意出售，两梯两户，私密性好。,3室1厅,3.0,126.38,南,精装,Fully Furnished,低,Low,31.0,2005.0,20.0,板楼,Slab,1380.0,13800000.0,109195.0,近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107114188188.html
huangpu,Huangpu,人民大楼,人民大楼 2室1厅 南,2室1厅,2.0,66.75,南,其他,Other,中,Mid,17.0,1987.0,38.0,塔楼,Tower,682.0,6820000.0,102173.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107113462760.html
huangpu,Huangpu,汝南街小区,30万精装+南北通+格局好+小区干净+诚意出售,2室1厅,2.0,56.66,南 北,精装,Fully Furnished,高,High,7.0,1988.0,37.0,板楼,Slab,520.0,5200000.0,91776.0,近地铁|VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107114971660.html
huangpu,Huangpu,汝南街小区,品质装修未入住，南北通，采光好，小区楼内外已翻新,2室1厅,2.0,56.12,南 北,精装,Fully Furnished,中,Mid,7.0,1989.0,36.0,板楼,Slab,565.0,5650000.0,100678.0,近地铁|VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107111604348.html
huangpu,Huangpu,重矿大厦,朝南大三房南北通，户型方正，全明视野采光nice,3室2厅,3.0,143.0,南,精装,Fully Furnished,中,Mid,24.0,1996.0,29.0,塔楼,Tower,1148.0,11480000.0,80280.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107113586996.html
huangpu,Huangpu,西凌新邨,看房随时 采光无遮挡 拎包入住 高区视野好,3室1厅,3.0,105.3,南,简装,Basic Furnished,中,Mid,32.0,1993.0,32.0,塔楼,Tower,815.0,8150000.0,77398.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107113900647.html
huangpu,Huangpu,阳光里(黄浦),董家渡金融城，南北通双阳台，两梯两户，地下租赁车位,2室2厅,2.0,126.37,南 北,精装,Fully Furnished,低,Low,31.0,2005.0,20.0,板楼,Slab,1299.0,12990000.0,102794.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107114065481.html
huangpu,Huangpu,黄浦新苑西区,三房朝南厅朝南阳光大三房，双地铁口，园林社区,3室2厅,3.0,138.94,南,简装,Basic Furnished,中,Mid,26.0,2001.0,24.0,板楼,Slab,1498.0,14980000.0,107817.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107113273385.html
huangpu,Huangpu,明日星城（一期）,稀有大平层！两梯两户！全明南北通户！3代同堂！,5室4厅,5.0,217.33,南 北,精装,Fully Furnished,低,Low,34.0,2002.0,23.0,板楼,Slab,1950.0,19500000.0,89726.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115614336.html
huangpu,Huangpu,蓬莱花苑,满5惟一 精装修 拎包入住  业主急售 保养很好,3室2厅,3.0,157.31,南 北,简装,Basic Furnished,中,Mid,20.0,1997.0,28.0,塔楼,Tower,1150.0,11500000.0,73105.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107110823373.html
huangpu,Huangpu,杰仕豪庭,人民广场少有复式户型，单价低采光好，适合两孩家庭！,4室2厅,4.0,243.85,南,简装,Basic Furnished,中,Mid,30.0,2002.0,23.0,板楼,Slab,1850.0,18500000.0,75867.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114121726.html
huangpu,Huangpu,明日星城（一期）,董家渡顶复+朝南采光无遮挡+小区中间位置+看房方便,4室3厅,4.0,228.6,南,简装,Basic Furnished,高,High,18.0,2002.0,23.0,板楼,Slab,2060.0,20600000.0,90114.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107112913737.html
huangpu,Huangpu,璞玉ONE,2023年交付 全新未入住 户型方正 看陆家嘴三件套,4室2厅,4.0,182.86,南,精装,Fully Furnished,高,High,20.0,2023.0,2.0,板楼,Slab,2860.0,28600000.0,156404.0,近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107109377530.html
huangpu,Huangpu,新地苑,满五年 ，豫园板块单价8万电梯房，两房朝南,3室2厅,3.0,136.18,南,精装,Fully Furnished,低,Low,29.0,1999.0,26.0,板楼,Slab,1180.0,11800000.0,86651.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107110410212.html
huangpu,Huangpu,璞玉ONE,高区3房+采光好+户型方正+开发商精装修交付,3室2厅,3.0,132.72,西南,精装,Fully Furnished,高,High,20.0,2020.0,5.0,板楼,Slab,2250.0,22500000.0,169530.0,近地铁|VR看装修,https://sh.lianjia.com/ershoufang/107107979136.html
huangpu,Huangpu,复地雅园公馆,豫园次新房 看老城厢全貌 全新装修 带车位 随时看,3室2厅,3.0,154.19,南,精装,Fully Furnished,高,High,17.0,2021.0,4.0,板楼,Slab,2680.0,26800000.0,173812.0,近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107113245814.html
huangpu,Huangpu,五金新邨,淮海中路，好楼层，朝南无遮挡采光好，价格可谈,1室1厅,1.0,40.68,南,简装,Basic Furnished,中,Mid,5.0,1976.0,49.0,板楼,Slab,458.0,4580000.0,112587.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112846586.html
huangpu,Huangpu,振兴大楼,南京西路人民广场板块精装性 价 比两房,2室1厅,2.0,63.67,南 北,精装,Fully Furnished,中,Mid,16.0,1984.0,41.0,板楼,Slab,570.0,5700000.0,89525.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107108382736.html
huangpu,Huangpu,振兴大楼,人民广场 电梯全南户型 满五 看房方便 价格可谈,2室1厅,2.0,72.24,南,精装,Fully Furnished,低,Low,16.0,1985.0,40.0,板楼,Slab,610.0,6100000.0,84441.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107113392244.html
huangpu,Huangpu,太阳都市花园二期,业主極售，满五年V一，人车分流，双轨交汇，动静分离,3室2厅,3.0,179.72,南,精装,Fully Furnished,低,Low,19.0,2003.0,22.0,板楼,Slab,2200.0,22000000.0,122413.0,VR房源,https://sh.lianjia.com/ershoufang/107115295244.html
huangpu,Huangpu,江南世纪新苑,复式，四室两厅两位全明，诚意出售,4室2厅,4.0,227.39,南,精装,Fully Furnished,高,High,31.0,2000.0,25.0,板楼,Slab,1600.0,16000000.0,70364.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115077794.html
huangpu,Huangpu,富南大厦,富南大厦高区三房 税费低 产权清晰,3室2厅,3.0,116.62,南,简装,Basic Furnished,中,Mid,27.0,1999.0,26.0,,Unknown,928.0,9280000.0,79575.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114895628.html
huangpu,Huangpu,丽园公寓,距离8，9号线地铁50米，生活配套设施齐全，精装修,3室2厅,3.0,129.16,南,精装,Fully Furnished,低,Low,12.0,1998.0,27.0,板楼,Slab,1150.0,11500000.0,89037.0,近地铁|VR看装修|房本满两年,https://sh.lianjia.com/ershoufang/107113102307.html
huangpu,Huangpu,中信福申大楼,外滩与南京路之间大三房+精装修有地暖+对望各至初级,3室2厅,3.0,134.56,西南 北 东北,精装,Fully Furnished,中,Mid,19.0,1993.0,32.0,塔楼,Tower,959.0,9590000.0,71270.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115097561.html
huangpu,Huangpu,中福城三期北楼,中福城三期北楼 4室2厅 南 北,4室2厅,4.0,198.21,南 北,精装,Fully Furnished,低,Low,26.0,2005.0,20.0,板楼,Slab,2355.0,23550000.0,118814.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112183849.html
huangpu,Huangpu,蒙西小区,马当路地铁南北2房，好楼层，美丽家园户型好配套成熟,2室0厅,2.0,53.03,南,精装,Fully Furnished,中,Mid,7.0,1994.0,31.0,板楼,Slab,580.0,5800000.0,109373.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107113264845.html
huangpu,Huangpu,冠浦花园,品质外销房，高区视野看三件套。配套齐全，诚意出售,2室2厅,2.0,104.71,南 北,精装,Fully Furnished,高,High,32.0,1994.0,31.0,塔楼,Tower,887.0,8870000.0,84711.0,近地铁|VR看装修,https://sh.lianjia.com/ershoufang/107114054290.html
huangpu,Huangpu,公馆77,两室一厅全朝南，中区楼层，采光视野都很好，诚意出售,2室2厅,2.0,105.1,东南 南,精装,Fully Furnished,低,Low,19.0,2010.0,15.0,板楼,Slab,1750.0,17500000.0,166509.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107106822085.html
huangpu,Huangpu,耀江花园,耀江花园+前排中区+满五年+黄浦江边+两梯四户,2室2厅,2.0,96.82,南,精装,Fully Furnished,中,Mid,26.0,2002.0,23.0,板楼,Slab,1368.0,13680000.0,141294.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107107839281.html
huangpu,Huangpu,公馆77,阳光刺眼.采光日照到脚脖 了+诚意出售+有车位+4房,4室2厅,4.0,169.95,东南 南 西南,精装,Fully Furnished,低,Low,31.0,2010.0,15.0,板楼,Slab,2550.0,25500000.0,150045.0,近地铁|VR看装修,https://sh.lianjia.com/ershoufang/107111369610.html
huangpu,Huangpu,驰骋大楼,房子户型好，高区采光好，近地铁，省税，诚意出售。,3室1厅,3.0,70.73,西南,精装,Fully Furnished,中,Mid,26.0,1993.0,32.0,塔楼,Tower,760.0,7600000.0,107451.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107105423683.html
huangpu,Huangpu,海潮新村,黄浦区新工房，地铁近，采光无遮挡，带阁楼,2室1厅,2.0,50.94,南,简装,Basic Furnished,高,High,6.0,1993.0,32.0,板楼,Slab,420.0,4200000.0,82450.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112354088.html
huangpu,Huangpu,西凌新邨,双南好楼层，采光好，电梯房，地铁口,2室1厅,2.0,76.1,南,简装,Basic Furnished,低,Low,26.0,1993.0,32.0,塔楼,Tower,680.0,6800000.0,89357.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114484519.html
huangpu,Huangpu,国际广场(卢湾),新天地电梯三房，复兴珑御为邻，税费各付！看房随时！,3室2厅,3.0,153.19,南 北,简装,Basic Furnished,低,Low,28.0,1997.0,28.0,塔楼,Tower,1080.0,10800000.0,70501.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107107138894.html
jingan,Jing'an,南星小区,阳光好新上满五年，精装修户型改造好，房东友好,2室1厅,2.0,63.49,南,精装,Fully Furnished,,Unknown,20.0,1987.0,38.0,塔楼,Tower,470.0,4700000.0,74028.0,近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107111248808.html
jingan,Jing'an,圣和静安公馆,"俯瞰陆家嘴三件套和黄浦江，地铁双轨交汇,人车分流",2室1厅,2.0,89.05,南,精装,Fully Furnished,,Unknown,27.0,2018.0,7.0,板楼,Slab,1068.0,10680000.0,119933.0,近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114737879.html
jingan,Jing'an,洛川中路1100弄,20万精装修双南全明户型得房率高 可拎包,2室1厅,2.0,47.32,南,精装,Fully Furnished,高,High,6.0,1985.0,40.0,板楼,Slab,259.0,2590000.0,54734.0,甄选房|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115684650.html
jingan,Jing'an,南星小区,苏河湾板块，苏州河景观，视野无遮挡，电梯三房。,2室1厅,2.0,78.98,南,简装,Basic Furnished,,Unknown,20.0,1987.0,38.0,塔楼,Tower,550.0,5500000.0,69638.0,近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115320866.html
jingan,Jing'an,永和二村,老公房里总价很 di|17年美丽家园市范社区|停车方便|,1室1厅,1.0,43.83,南,简装,Basic Furnished,中,Mid,6.0,1995.0,30.0,板楼,Slab,175.0,1750000.0,39927.0,VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115761611.html
