district,community,title,house_info,total_price_wan,unit_price_raw,tags,listing_url
baoshan,泗塘二村,泗塘二村 3室1厅 南,3室1厅 | 65.81平米 | 南 | 精装 | 中楼层(共5层) | 1983年 | 板楼,238万,"36,165元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115775021.html
baoshan,好日子大家园D区,模范小区独苗楼层采光通透视野好满五一南北,2室1厅 | 75.97平米 | 南 北 | 精装 | 中楼层(共6层) | 2010年 | 板楼,220万,"28,959元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115682055.html
baoshan,大华公园世家康华苑一期,小区花园位置，视野景观好，看房方便，诚意出售！,3室2厅 | 134.7平米 | 南 北 | 简装 | 低楼层(共11层) | 2001年 | 板楼,630万,"46,771元/平",VR看装修|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107113108719.html
baoshan,保利叶语(二期)(公寓),新上前排双阳台景观房 精装修 楼层视野好 7号线15号线,2室2厅 | 92.73平米 | 南 北 | 精装 | 21层 | 2013年 | 板楼,419万,"45,185元/平",近地铁|甄选房|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115591597.html
baoshan,宝林六村,一楼 双南双天井 房型正气 位置安静 诚意出售,2室1厅 | 56.64平米 | 南 | 简装 | 低楼层(共6层) | 1993年 | 板楼,192万,"33,899元/平",VR房源,https://sh.lianjia.com/ershoufang/107114691313.html
baoshan,新天地荻泾花园,2011年商品房 电梯中层 精装修大两房 沿河景观位置,2室2厅 | 90.47平米 | 南 | 精装 | 中楼层(共17层) | 2011年 | 板楼,285万,"31,503元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115767730.html
baoshan,泗塘三村,泗塘三村 1室1厅 南,1室1厅 | 30.69平米 | 南 | 毛坯 | 中楼层(共6层) | 1985年 | 板楼,99万,"32,259元/平",VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115636315.html
baoshan,呼玛三村,一梯两户双轨交1号线18号线 精装南北二房 诚意出售,2室1厅 | 58.73平米 | 南 北 | 简装 | 高楼层(共6层) | 1994年 | 板楼,189万,"32,182元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115514815.html
baoshan,民悦苑,此房源满五没有个税，一梯两户，朝南大一房，全明户型,1室1厅 | 59.61平米 | 南 | 简装 | 高楼层(共6层) | 1998年 | 板楼,188万,"31,539元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107110105129.html
baoshan,呼玛二村,一楼带天井 南北两房 小花园位置 不靠马路近地,2室1厅 | 50.74平米 | 南 | 简装 | 低楼层(共6层) | 1992年 | 板楼,170万,"33,505元/平",近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115503822.html
baoshan,中铁青秀城西区,顾村次新改善标杆+南北通电梯洋房+看房随时+诚心出售,3室2厅 | 98.09平米 | 南 北 | 毛坯 | 中楼层(共8层) | 2016年 | 板楼,349万,"35,580元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115477422.html
baoshan,丰水宝邸(西苑),新上中区+南北户型+视野好+采光充足+精装修+税费少,2室2厅 | 74.01平米 | 南 北 | 精装 | 中楼层(共14层) | 2006年 | 板楼,234万,"31,618元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115682056.html
baoshan,经纬观澜弘郡家园(三期),7号线南陈路，低总价边套两房，采光视野好，看房方便,2室1厅 | 86.46平米 | 南 北 | 精装 | 中楼层(共14层) | 2009年 | 板楼,432万,"49,966元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115112710.html
baoshan,祁连二村,祁连二村精装2房婚房装修小区出现有地铁,2室1厅 | 68.02平米 | 南 | 精装 | 高楼层(共6层) | 1994年 | 板楼,199万,"29,257元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115516013.html
baoshan,水岸蓝桥,电梯高区，近公园，视野开阔，三房朝南，看房有钥匙,3室2厅 | 139.16平米 | 南 北 | 简装 | 18层 | 2005年 | 板楼,780万,"56,051元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115483033.html
baoshan,康泰新城,新增二楼房源，南北通，采光好，户型好楼层佳。,2室2厅 | 85.99平米 | 南 北 | 精装 | 低楼层(共6层) | 2002年 | 板楼,398万,"46,285元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115692315.html
baoshan,泗塘五村,好！喜欢！就这套！直接签！哈哈哈哈哈,2室1厅 | 48.01平米 | 南 | 精装 | 低楼层(共6层) | 1994年 | 板楼,125万,"26,037元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115390589.html
baoshan,月浦七村,月浦好位置  总价低  首付低 采光好 诚意出售,1室0厅 | 40.5平米 | 南 | 精装 | 高楼层(共6层) | 1985年 | 板楼,80万,"19,754元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107114864618.html
baoshan,美罗家园年吉苑,近地铁保利物业看房方便中高楼层,1室1厅 | 62.85平米 | 南 | 毛坯 | 高楼层(共18层) | 2018年 | 板楼,175万,"27,845元/平",VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115709705.html
baoshan,保利叶语(二期)(公寓),+位置好+双轨交+采光好+随时可看+诚心出售,2室2厅 | 87.86平米 | 南 | 精装 | 19层 | 2013年 | 板楼,359万,"40,861元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115657048.html
baoshan,保利叶语(二期)(公寓),"双地铁7,15号线 精装全屋地暖 宜居优选 拎包入住",2室2厅 | 84.28平米 | 南 北 | 精装 | 17层 | 2013年 | 板楼,360万,"42,715元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115274847.html
baoshan,昌鑫时代绿园,这户型终于出来了！高得房率！中楼层两房！看房随时！,2室1厅 | 75.54平米 | 南 | 简装 | 中楼层(共6层) | 2004年 | 板楼,338万,"44,745元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115456004.html
baoshan,通河一村,求真+满五 拎包入住，采光充足，视野开阔,1室1厅 | 40.55平米 | 南 | 简装 | 高楼层(共6层) | 1988年 | 板楼,148万,"36,499元/平",VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112337340.html
baoshan,盛达家园,中间楼层两室户，位置好，楼层好，随时看房！！！,2室1厅 | 81.04平米 | 南 | 简装 | 中楼层(共6层) | 2005年 | 板楼,345万,"42,572元/平",VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115607399.html
baoshan,梧桐城邦(一期),可看三件套！中环边少有的南北通两房！甄选好房！,2室2厅 | 94.76平米 | 南 | 简装 | 高楼层(共14层) | 2006年 | 板楼,465万,"49,072元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115791526.html
baoshan,好旺花苑,新上好房，近地铁，南北通，中楼层，安静位置,2室1厅 | 71.74平米 | 南 北 | 简装 | 中楼层(共6层) | 1996年 | 板楼,345万,"48,091元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115290714.html
baoshan,万科琥珀郡园,万科琥珀郡园店长推荐西边套南北通风3房7号线地铁口,3室2厅 | 99.22平米 | 南 | 精装 | 低楼层(共8层) | 2012年 | 板楼,332万,"33,461元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115217956.html
baoshan,复星新苑,复式带露台，拎包入住，装修有质保，户型正气,4室3厅 | 139.47平米 | 南 北 | 精装 | 高楼层(共6层) | 2000年 | 板楼,599万,"42,949元/平",近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115642796.html
baoshan,柏丽华庭,近地铁 带产权车位 楼层好 视野无遮挡 诚心出售,3室2厅 | 127.37平米 | 南 北 | 精装 | 高楼层(共18层) | 2007年 | 板楼,480万,"37,686元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107112771370.html
baoshan,共富三村,次顶楼+此房man五V1的+南北户型+文明示范小区,1室1厅 | 47.21平米 | 南 北 | 简装 | 高楼层(共6层) | 1998年 | 板楼,128万,"27,113元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115324711.html
baoshan,保利叶上海(三期),空中大别野！罕见5房2卫视野无遮挡采光嘎嘎好。,5室2厅 | 148.95平米 | 南 北 | 精装 | 低楼层(共24层) | 2012年 | 板楼,588万,"39,477元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115498835.html
baoshan,金丰苑一居,金丰苑一居 1室1厅 南,1室1厅 | 57.47平米 | 南 | 毛坯 | 高楼层(共26层) | 2015年 | 板楼,89万,"15,487元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115747286.html
baoshan,共和小区,共康路地铁口300米，万达400米，双南两房，业主诚意！,2室1厅 | 65.6平米 | 南 | 简装 | 高楼层(共6层) | 1995年 | 板楼,218万,"33,232元/平",近地铁|VR房源,https://sh.lianjia.com/ershoufang/107115676583.html
baoshan,中铁青秀城东区,央企开发品质小区，感觉住在了公园里，SSS好房,2室1厅 | 81.27平米 | 南 北 | 简装 | 低楼层(共8层) | 2014年 | 板楼,215万,"26,456元/平",VR房源,https://sh.lianjia.com/ershoufang/107115714565.html
baoshan,馨佳园(菊泉街1346弄),近地铁，龙湖北城天街商场，配套成熟交通便利,2室1厅 | 77.71平米 | 南 北 | 精装 | 中楼层(共24层) | 2011年 | 板楼,203万,"26,123元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114889116.html
baoshan,和家欣苑D区,户型方正大三房，电梯两卫适合一家人居住,3室2厅 | 118.54平米 | 南 北 | 简装 | 低楼层(共18层) | 2015年 | 板楼,338万,"28,514元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115542256.html
baoshan,宝钢四村,满五年，飞机户型，一梯两户，全明户型！,3室2厅 | 92.2平米 | 南 | 简装 | 中楼层(共5层) | 1986年 | 板楼,380万,"41,215元/平",VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115635232.html
baoshan,好日子大家园A区,空中复式 品质好 近7号和15号线双地铁 近龙湖天街,5室2厅 | 90.68平米 | 南 | 精装 | 高楼层(共6层) | 2005年 | 板楼,326万,"35,951元/平",近地铁|VR看装修|房本满五年,https://sh.lianjia.com/ershoufang/107114085892.html
baoshan,保利叶上海(一期),有产权车位，采光好，样板组团，人车分流，央企标杆,2室2厅 | 80.04平米 | 南 | 精装 | 低楼层(共24层) | 2010年 | 板楼,270万,"33,734元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115218058.html
baoshan,星福家园,双地铁南北两房 精装修自住 看房自由 中间楼层南北通,2室2厅 | 89.67平米 | 南 | 精装 | 中楼层(共6层) | 2004年 | 板楼,334.8万,"37,337元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115064716.html
baoshan,呼玛一村,一梯两户，南北两房，全明户型，视野开阔，看房方便,2室1厅 | 55.04平米 | 南 北 | 简装 | 低楼层(共6层) | 1993年 | 板楼,179万,"32,522元/平",VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115735356.html
baoshan,宝祁雅苑(北区),1口价三居 急售！中高区景观无遮挡 次新 7+15双地铁,3室1厅 | 80.7平米 | 南 北 | 毛坯 | 中楼层(共18层) | 2016年 | 板楼,288万,"35,688元/平",近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115398643.html
baoshan,文华苑(宝山),文华苑全南两房， 总价低， 业主置换诚意卖！,2室2厅 | 80.21平米 | 南 北 | 精装 | 高楼层(共6层) | 1998年 | 板楼,339万,"42,265元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115502403.html
baoshan,保利熙悦,前排只有这一套 实价只在链家 南大新城 保利品质,3室2厅 | 98.01平米 | 东南 | 精装 | 中楼层(共25层) | 2018年 | 暂无数据,467万,"47,649元/平",VR房源|房本满两年,https://sh.lianjia.com/ershoufang/107115577760.html
baoshan,万业紫辰苑,户型正气 南北通 得房率高 业主诚意出售，位置好,3室1厅 | 105.28平米 | 南 | 简装 | 低楼层(共28层) | 2014年 | 板楼,405万,"38,469元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115143206.html
baoshan,好日子大家园C区,精装修30W+业主精心婚房设计+领包入住+家具家电好商量,2室2厅 | 76.06平米 | 南 北 | 精装 | 低楼层(共6层) | 2008年 | 板楼,229万,"30,108元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115344209.html
baoshan,呼玛一村,边套全明，视野开阔，看房方便，客厅可放大，诚意出售,2室1厅 | 55.9平米 | 南 | 简装 | 中楼层(共6层) | 1994年 | 板楼,165万,"29,517元/平",VR房源|随时看房,https://sh.lianjia.com/ershoufang/107114921384.html
baoshan,中冶锦园,精装两房，看房方便，价格面谈！,2室1厅 | 75.18平米 | 南 北 | 精装 | 11层 | 2015年 | 板塔结合,170万,"22,613元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115246346.html
baoshan,滨江公园壹号,SSS店长力荐，中高区好房，诚意出售,3室2厅 | 98.51平米 | 南 北 | 精装 | 中楼层(共18层) | 2019年 | 板楼,567万,"57,558元/平",近地铁|VR看装修|房本满两年|随时看房,https://sh.lianjia.com/ershoufang/107113990521.html
baoshan,呼玛三村,方厅，全明，健身楼层，1/18号线双轨交，步行300米。,1室1厅 | 41.26平米 | 南 | 精装 | 高楼层(共6层) | 1994年 | 板楼,123万,"29,811元/平",近地铁|VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115635791.html
baoshan,学林苑,边套全明户型好大区聚焦配套齐全,1室1厅 | 60.02平米 | 南 | 精装 | 高楼层(共6层) | 2004年 | 板楼,228万,"37,988元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115809877.html
baoshan,呼玛二村,一楼带天井 南北两房 小花园位置 不靠马路近地,2室1厅 | 50.74平米 | 南 | 简装 | 低楼层(共6层) | 1992年 | 板楼,170万,"33,505元/平",近地铁|VR房源|随时看房,https://sh.lianjia.com/ershoufang/107115503822.html
baoshan,经纬观澜弘郡家园(三期),7号线南陈路，低总价边套两房，采光视野好，看房方便,2室1厅 | 86.46平米 | 南 北 | 精装 | 中楼层(共14层) | 2009年 | 板楼,432万,"49,966元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115112710.html
baoshan,中铁青秀城西区,顾村次新改善标杆+南北通电梯洋房+看房随时+诚心出售,3室2厅 | 98.09平米 | 南 北 | 毛坯 | 中楼层(共8层) | 2016年 | 板楼,349万,"35,580元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115477422.html
baoshan,祁连二村,祁连二村精装2房婚房装修小区出现有地铁,2室1厅 | 68.02平米 | 南 | 精装 | 高楼层(共6层) | 1994年 | 板楼,199万,"29,257元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115516013.html
baoshan,保利叶语(二期)(公寓),+位置好+双轨交+采光好+随时可看+诚心出售,2室2厅 | 87.86平米 | 南 | 精装 | 19层 | 2013年 | 板楼,359万,"40,861元/平",近地铁|VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115657048.html
baoshan,丰水宝邸(西苑),新上中区+南北户型+视野好+采光充足+精装修+税费少,2室2厅 | 74.01平米 | 南 北 | 精装 | 中楼层(共14层) | 2006年 | 板楼,234万,"31,618元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107115682056.html
baoshan,中铁青秀城东区,央企开发品质小区，感觉住在了公园里，SSS好房,2室1厅 | 81.27平米 | 南 北 | 简装 | 低楼层(共8层) | 2014年 | 板楼,215万,"26,456元/平",VR房源,https://sh.lianjia.com/ershoufang/107115714565.html
baoshan,保利叶上海(一期),有产权车位，采光好，样板组团，人车分流，央企标杆,2室2厅 | 80.04平米 | 南 | 精装 | 低楼层(共24层) | 2010年 | 板楼,270万,"33,734元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115218058.html
baoshan,和家欣苑D区,户型方正大三房，电梯两卫适合一家人居住,3室2厅 | 118.54平米 | 南 北 | 简装 | 低楼层(共18层) | 2015年 | 板楼,338万,"28,514元/平",VR房源|房本满五年|随时看房,https://sh.lianjia.com/ershoufang/107115542256.html
baoshan,馨佳园(菊泉街1346弄),近地铁，龙湖北城天街商场，配套成熟交通便利,2室1厅 | 77.71平米 | 南 北 | 精装 | 中楼层(共24层) | 2011年 | 板楼,203万,"26,123元/平",VR房源|房本满五年,https://sh.lianjia.com/ershoufang/107114889116.html
